Idx	Dataset	StartIdx	EndIdx	NumPts	X	Y	Z
294	2014-12-16-09-14-09	1418722149428622	1418722160152729	38611	281.636891	542.370864	1.075807
295	2014-12-16-09-14-09	1418722151231040	1418722164197482	44421	268.006147	538.930376	1.141409
296	2014-12-16-09-14-09	1418722152893942	1418722167877417	54881	258.299082	540.412134	1.242808
297	2014-12-16-09-14-09	1418722154458362	1418722169521204	56420	252.510786	542.440164	1.318120
298	2014-12-16-09-14-09	1418722156062257	1418722170644489	53641	247.668173	544.773754	1.340996
299	2014-12-16-09-14-09	1418722157926861	1418722171446457	50691	243.299550	547.743618	1.367125
300	2014-12-16-09-14-09	1418722160192824	1418722172109010	43637	238.936046	552.274269	1.394712
301	2014-12-16-09-14-09	1418722162855027	1418722173452097	44248	233.219123	561.024840	1.455578
302	2014-12-16-09-14-09	1418722165477480	1418722175017885	44831	226.729554	571.652333	1.651510
303	2014-12-16-09-14-09	1418722167336986	1418722176561511	41193	220.393456	580.640071	1.746650
304	2014-12-16-09-14-09	1418722168859750	1418722178025750	38633	214.357600	588.084368	1.834780
305	2014-12-16-09-14-09	1418722170343783	1418722179429832	36414	207.976512	595.248247	1.932259
306	2014-12-16-09-14-09	1418722171908242	1418722180832183	35708	200.876792	602.142433	2.007324
307	2014-12-16-09-14-09	1418722173512233	1418722182195625	35008	193.008380	609.006531	2.080099
308	2014-12-16-09-14-09	1418722175078060	1418722183619032	34341	184.721453	615.697465	2.112809
309	2014-12-16-09-14-09	1418722176561511	1418722185062180	34290	176.677060	622.155180	2.135834
310	2014-12-16-09-14-09	1418722177985627	1418722186644023	35743	168.857076	628.667628	2.122998
311	2014-12-16-09-14-09	1418722179389704	1418722188264051	37961	161.162394	635.482102	2.171455
312	2014-12-16-09-14-09	1418722180812169	1418722189885721	40513	154.261195	642.706715	2.222277
313	2014-12-16-09-14-09	1418722182235738	1418722191488343	42591	148.212296	650.484013	2.168731
314	2014-12-16-09-14-09	1418722183679144	1418722193309642	43488	142.726848	659.542868	2.073028
315	2014-12-16-09-14-09	1418722185142291	1418722195699981	41511	137.804849	669.686615	1.902336
316	2014-12-16-09-14-09	1418722186704025	1418722199512983	43836	133.819556	681.077539	1.879760
317	2014-12-16-09-14-09	1418722188264051	1418722203607934	54903	134.941059	691.619828	1.801624
318	2014-12-16-09-14-09	1418722189785623	1418722205294030	58404	137.364605	697.593609	1.746924
319	2014-12-16-09-14-09	1418722191308117	1418722206357210	58403	139.869956	702.071560	1.718086
320	2014-12-16-09-14-09	1418722193069227	1418722207139270	55244	142.848864	706.153635	1.717815
321	2014-12-16-09-14-09	1418722195478457	1418722207660765	51159	147.152494	710.270377	1.785829
322	2014-12-16-09-14-09	1418722199312622	1418722208262166	47726	156.870365	715.447645	1.730524
323	2014-12-16-09-14-09	1418722201438920	1418722209466881	50814	167.458254	719.699943	1.684497
324	2014-12-16-09-14-09	1418722202985413	1418722210732595	51993	177.073843	723.637418	1.667659
325	2014-12-16-09-14-09	1418722204350513	1418722212058783	52192	186.807148	727.530684	1.630855
326	2014-12-16-09-14-09	1418722205695273	1418722213482389	51835	196.998189	731.450025	1.651072
327	2014-12-16-09-14-09	1418722206978788	1418722215189372	52191	207.647574	735.275261	1.664352
328	2014-12-16-09-14-09	1418722208262166	1418722217743394	50766	219.541614	739.672774	1.638880
329	2014-12-16-09-14-09	1418722209507102	1418722232732514	65387	228.770828	755.665633	1.393072
330	2014-12-16-09-14-09	1418722210772745	1418722233736236	62571	229.270310	759.203752	1.403751
331	2014-12-16-09-14-09	1418722212098993	1418722234137552	56137	229.991241	761.756071	1.397985
332	2014-12-16-09-14-09	1418722213502420	1418722234237869	48618	230.650257	763.906221	1.363387
333	2014-12-16-09-14-09	1418722215229552	1418722234117507	43602	231.012140	766.140519	1.326890
334	2014-12-16-09-14-09	1418722217823679	1418722233956992	41622	229.566169	769.875384	1.274726
335	2014-12-16-09-14-09	1418722226765623	1418722234659657	46334	217.988345	781.391587	1.625162
336	2014-12-16-09-14-09	1418722228412960	1418722235905045	48013	209.642856	788.678295	1.725498
337	2014-12-16-09-14-09	1418722229697080	1418722237108261	50344	202.494083	795.036034	1.855017
338	2014-12-16-09-14-09	1418722230943156	1418722238291136	49376	195.570003	801.638183	1.921590
339	2014-12-16-09-14-09	1418722232209700	1418722239473372	47794	188.628451	808.786141	1.947297
340	2014-12-16-09-14-09	1418722233455189	1418722240615198	43997	181.872878	816.229970	1.947447
341	2014-12-16-09-14-09	1418722234699843	1418722241757600	43510	175.090068	824.013670	1.913360
342	2014-12-16-09-14-09	1418722235925084	1418722242899368	40393	168.326387	831.742106	1.787213
343	2014-12-16-09-14-09	1418722237128336	1418722244100537	37736	161.734455	839.554888	1.650865
344	2014-12-16-09-14-09	1418722238311173	1418722245322053	38232	155.113637	847.894107	1.588933
345	2014-12-16-09-14-09	1418722239493422	1418722246583698	41412	148.352709	856.290188	1.557147
346	2014-12-16-09-14-09	1418722240655261	1418722247845803	41165	142.123196	864.342941	1.553418
347	2014-12-16-09-14-09	1418722241797698	1418722249107917	44435	135.980661	872.673557	1.544042
348	2014-12-16-09-14-09	1418722242959406	1418722250369387	45834	130.454610	880.763076	1.540271
349	2014-12-16-09-14-09	1418722244160666	1418722251631069	48523	125.452575	888.452537	1.511545
350	2014-12-16-09-14-09	1418722245402164	1418722252932520	46250	120.141886	896.913082	1.424643
351	2014-12-16-09-14-09	1418722246643812	1418722254296854	44680	115.120303	905.721091	1.310088
352	2014-12-16-09-14-09	1418722247905943	1418722255819676	41903	110.139028	915.193386	1.170523
353	2014-12-16-09-14-09	1418722249168020	1418722257684678	40389	105.160039	926.106339	1.050085
354	2014-12-16-09-14-09	1418722250429462	1418722261212975	40738	99.702142	939.461076	1.022220
355	2014-12-16-09-14-09	1418722251691111	1418722264965342	44236	96.034621	949.202030	0.986156
356	2014-12-16-09-14-09	1418722252992654	1418722267310319	45771	93.308884	955.604780	0.887774
357	2014-12-16-09-14-09	1418722254377054	1418722270717670	48982	88.263333	962.289253	0.787903
358	2014-12-16-09-14-09	1418722255899879	1418722273063895	46879	83.390812	966.813554	0.776461
359	2014-12-16-09-14-09	1418722257764823	1418722274627263	38743	78.750837	971.127481	0.719287
360	2014-12-16-09-14-09	1418722261453713	1418722276188080	38223	71.623459	977.628760	0.571218
361	2014-12-16-09-14-09	1418722265005497	1418722277609514	40666	62.843657	985.342142	0.488900
362	2014-12-16-09-14-09	1418722267230133	1418722278990853	43974	56.747685	991.701241	0.605136
363	2014-12-16-09-14-09	1418722269433736	1418722279931647	40499	51.993850	998.187853	0.711759
364	2014-12-16-09-14-09	1418722271680496	1418722280513258	38206	48.571427	1005.072350	0.830695
365	2014-12-16-09-14-09	1418722273605341	1418722281356294	41746	46.400630	1014.621031	0.854976
366	2014-12-16-09-14-09	1418722275267359	1418722282479359	45957	44.838933	1025.304656	0.936546
367	2014-12-16-09-14-09	1418722276688945	1418722283661878	45903	43.275436	1035.116639	0.925779
368	2014-12-16-09-14-09	1418722277929421	1418722284885563	43455	41.559143	1045.486795	0.777799
369	2014-12-16-09-14-09	1418722279070938	1418722286208989	43835	39.687428	1056.242489	0.659806
370	2014-12-16-09-14-09	1418722280212306	1418722287732953	42382	37.842902	1066.936340	0.568946
371	2014-12-16-09-14-09	1418722281356294	1418722289676922	42054	35.773212	1078.628741	0.582564
372	2014-12-16-09-14-09	1418722282539547	1418722294025879	48673	28.470188	1091.892952	0.362480
373	2014-12-16-09-14-09	1418722283722042	1418722297299750	56288	19.749673	1096.412236	0.088920
374	2014-12-16-09-14-09	1418722284925690	1418722298541828	51906	14.567247	1098.341854	0.019419
375	2014-12-16-09-14-09	1418722286269098	1418722299243494	48384	10.018515	1099.885412	-0.079032
376	2014-12-16-09-14-09	1418722287793072	1418722299564323	46577	5.904767	1100.779707	-0.199209
377	2014-12-16-09-14-09	1418722289757034	1418722299824779	46225	-0.073605	1100.502799	-0.454943
378	2014-12-16-09-14-09	1418722292040102	1418722300706339	46771	-8.705257	1097.876934	-0.666112
379	2014-12-16-09-14-09	1418722293925671	1418722302031033	46536	-19.559818	1093.747418	-0.800329
380	2014-12-16-09-14-09	1418722295371320	1418722303377104	46353	-29.323597	1090.158669	-0.849254
381	2014-12-16-09-14-09	1418722296797578	1418722304721894	46717	-39.171060	1086.390237	-0.837504
382	2014-12-16-09-14-09	1418722298161388	1418722306045914	46885	-48.796509	1082.692008	-0.801207
383	2014-12-16-09-14-09	1418722299484153	1418722307350924	46504	-58.629451	1078.986361	-0.750826
384	2014-12-16-09-14-09	1418722300766624	1418722308695850	47318	-67.746812	1075.719461	-0.692318
385	2014-12-16-09-14-09	1418722302111293	1418722310163469	48047	-77.747763	1071.891858	-0.563472
386	2014-12-16-09-14-09	1418722303457477	1418722311728246	46852	-87.224360	1068.307346	-0.513715
387	2014-12-16-09-14-09	1418722304802090	1418722313573542	48148	-97.886060	1063.988281	-0.304518
388	2014-12-16-09-14-09	1418722306106102	1418722317382749	47699	-110.670856	1057.765189	-0.060000
389	2014-12-16-09-14-09	1418722307391110	1418722329884879	47078	-121.404451	1049.410189	0.087708
390	2014-12-16-09-14-09	1418722308735901	1418722338879662	52850	-125.122163	1036.999513	0.391737
391	2014-12-16-09-14-09	1418722310203604	1418722342225837	64979	-127.064707	1032.379704	0.455610
392	2014-12-16-09-14-09	1418722311788474	1418722344950052	68775	-128.961003	1028.135833	0.541138
393	2014-12-16-09-14-09	1418722313613664	1418722347717368	68797	-131.528320	1023.319351	0.598784
394	2014-12-16-09-14-09	1418722317362705	1418722350403250	65627	-134.583616	1017.057608	0.689653
395	2014-12-16-09-14-09	1418722328279817	1418722352789480	58321	-138.436243	1008.752217	0.874722
396	2014-12-16-09-14-09	1418722330425938	1418722354151797	47869	-141.324988	1005.402050	0.944717
397	2014-12-16-09-14-09	1418722333170844	1418722355133096	35904	-144.861456	1002.554770	1.003433
398	2014-12-16-09-14-09	1418722341744954	1418722356857472	35135	-157.922295	995.521548	1.189926
399	2014-12-16-09-14-09	1418722344649598	1418722359390198	35984	-167.075033	991.081800	1.447728
400	2014-12-16-09-14-09	1418722347356554	1418722362121164	35438	-176.914900	985.595804	1.641544
401	2014-12-16-09-14-09	1418722349921903	1418722364505883	35975	-185.671829	980.258833	1.782322
402	2014-12-16-09-14-09	1418722352047805	1418722366669108	37944	-193.042719	975.542342	1.890886
403	2014-12-16-09-14-09	1418722354272062	1418722369013278	38282	-200.581466	970.536760	1.970743
404	2014-12-16-09-14-09	1418722356897622	1418722371038201	36062	-208.351968	964.834242	2.006895
405	2014-12-16-09-14-09	1418722359390198	1418722373003019	35137	-216.170854	959.025817	2.045450
406	2014-12-16-09-14-09	1418722362101093	1418722374827256	34615	-224.467981	952.945197	2.118280
407	2014-12-16-09-14-09	1418722364485856	1418722376591934	34969	-232.697465	946.961350	2.175628
408	2014-12-16-09-14-09	1418722366649071	1418722378477233	34358	-240.895170	940.898773	2.210731
409	2014-12-16-09-14-09	1418722368993202	1418722380443713	33839	-249.648101	934.317207	2.231196
410	2014-12-16-09-14-09	1418722371078322	1418722382450989	33015	-258.219177	927.968727	2.222909
411	2014-12-16-09-14-09	1418722373043093	1418722384335930	32233	-266.390331	921.895003	2.222265
412	2014-12-16-09-14-09	1418722374867369	1418722386118880	31620	-274.092079	916.145835	2.255968
413	2014-12-16-09-14-09	1418722376632010	1418722388084007	31117	-282.013534	910.203670	2.350603
414	2014-12-16-09-14-09	1418722378517392	1418722390651182	31429	-291.007345	903.350510	2.544788
415	2014-12-16-09-14-09	1418722380503961	1418722393255911	31844	-299.679358	896.856943	2.766195
416	2014-12-16-09-14-09	1418722382511233	1418722395078698	32354	-306.835420	891.376942	2.928241
417	2014-12-16-09-14-09	1418722384376014	1418722396841085	32667	-313.635147	886.190561	3.043128
418	2014-12-16-09-14-09	1418722386138917	1418722398580904	31737	-320.234005	881.153168	3.094864
419	2014-12-16-09-14-09	1418722388124125	1418722400441984	30770	-327.242846	875.808347	3.083784
420	2014-12-16-09-14-09	1418722390691305	1418722402402986	30518	-336.533674	868.876290	3.043831
421	2014-12-16-09-14-09	1418722393275966	1418722404548700	29669	-346.806228	861.150330	2.929546
422	2014-12-16-09-14-09	1418722395098738	1418722407860715	28448	-357.672947	853.300854	2.834516
423	2014-12-16-09-14-09	1418722396861102	1418722416666393	31436	-369.892732	842.806723	2.640024
424	2014-12-16-09-14-09	1418722398620934	1418722423359592	47889	-372.269293	833.775774	2.259508
425	2014-12-16-09-14-09	1418722400462012	1418722426746316	50148	-371.446502	827.837518	2.007951
426	2014-12-16-09-14-09	1418722402422987	1418722428468900	50823	-371.241804	824.036770	1.811264
427	2014-12-16-09-14-09	1418722404568803	1418722429510211	46863	-370.505566	820.499027	1.643575
428	2014-12-16-09-14-09	1418722407900825	1418722430010529	42199	-369.133076	816.258148	1.426140
429	2014-12-16-09-14-09	1418722416125463	1418722431251117	43357	-360.739047	804.706548	0.761916
430	2014-12-16-09-14-09	1418722419130963	1418722433516546	44362	-353.806027	796.491491	0.407241
431	2014-12-16-09-14-09	1418722421275985	1418722435382621	45066	-348.030365	789.823479	0.138728
432	2014-12-16-09-14-09	1418722423439764	1418722437088038	44196	-342.341868	783.315642	-0.090429
433	2014-12-16-09-14-09	1418722425764646	1418722438771493	40122	-337.068244	776.852816	-0.364912
434	2014-12-16-09-14-09	1418722428308824	1418722440436436	38821	-331.779579	769.855486	-0.539580
435	2014-12-16-09-14-09	1418722431191035	1418722442201111	39967	-324.239742	760.141301	-0.757925
436	2014-12-16-09-14-09	1418722433496518	1418722444305337	40620	-316.071684	750.087371	-0.898897
437	2014-12-16-09-14-09	1418722435362557	1418722446695435	39025	-308.489012	740.786032	-1.013692
438	2014-12-16-09-14-09	1418722437088038	1418722448486010	40496	-302.249351	733.199853	-1.109318
439	2014-12-16-09-14-09	1418722438791546	1418722450052927	44020	-297.293579	727.303791	-1.097570
440	2014-12-16-09-14-09	1418722440476616	1418722451598609	44173	-292.088519	721.338595	-1.072208
441	2014-12-16-09-14-09	1418722442261199	1418722453185787	42027	-286.074287	715.175077	-1.113240
442	2014-12-16-09-14-09	1418722444385558	1418722455032615	41665	-278.430183	707.048370	-1.192891
443	2014-12-16-09-14-09	1418722446755818	1418722457018872	43517	-269.544120	697.629960	-1.250036
444	2014-12-16-09-14-09	1418722448526214	1418722459145290	42048	-261.251839	689.256616	-1.242646
445	2014-12-16-09-14-09	1418722450073018	1418722460911323	43683	-254.522576	682.862425	-1.244575
446	2014-12-16-09-14-09	1418722451618693	1418722462396500	43480	-248.216401	676.950033	-1.223674
447	2014-12-16-09-14-09	1418722453225931	1418722463760075	43817	-242.705221	671.251119	-1.221717
448	2014-12-16-09-14-09	1418722455072704	1418722465043022	40471	-236.159400	665.307954	-1.247296
449	2014-12-16-09-14-09	1418722457079043	1418722466343046	36264	-228.595955	658.597137	-1.279579
450	2014-12-16-09-14-09	1418722459205444	1418722467663704	34843	-220.009190	650.456422	-1.254163
451	2014-12-16-09-14-09	1418722460951469	1418722469006036	35380	-212.086715	642.356825	-1.179763
452	2014-12-16-09-14-09	1418722462416588	1418722470308582	36055	-204.941587	634.699639	-1.164237
453	2014-12-16-09-14-09	1418722463760075	1418722471612619	39913	-198.113563	627.081490	-1.072507
454	2014-12-16-09-14-09	1418722465063040	1418722472936745	41430	-191.968670	619.495740	-0.946525
455	2014-12-16-09-14-09	1418722466343046	1418722474279893	40439	-186.124200	611.668125	-0.857312
456	2014-12-16-09-14-09	1418722467663704	1418722475703034	38772	-180.310840	603.410347	-0.934863
457	2014-12-16-09-14-09	1418722469006036	1418722477245306	38324	-174.662956	594.344012	-0.967781
458	2014-12-16-09-14-09	1418722470328625	1418722479007968	37835	-169.459156	584.836619	-1.009943
459	2014-12-16-09-14-09	1418722471632687	1418722481094881	36134	-164.662744	574.906403	-1.100049
460	2014-12-16-09-14-09	1418722472956809	1418722483220032	36828	-160.945700	565.806536	-1.122442
461	2014-12-16-09-14-09	1418722474299931	1418722484883344	39103	-158.034936	557.987420	-1.129660
462	2014-12-16-09-14-09	1418722475723072	1418722486327467	42714	-155.941673	549.931965	-1.136735
463	2014-12-16-09-14-09	1418722477265350	1418722487691702	42577	-154.033273	541.660412	-1.221895
464	2014-12-16-09-14-09	1418722479028034	1418722489096366	42256	-152.165914	532.305242	-1.361914
465	2014-12-16-09-14-09	1418722481114954	1418722490661386	42165	-150.196421	521.186815	-1.597211
466	2014-12-16-09-14-09	1418722483199980	1418722492325678	39692	-148.198757	509.417507	-1.982071
467	2014-12-16-09-14-09	1418722484843210	1418722493788337	38669	-146.774228	499.867254	-2.360485
468	2014-12-16-09-14-09	1418722486287330	1418722495191800	37121	-144.870439	490.313531	-2.741091
469	2014-12-16-09-14-09	1418722487671645	1418722496575166	36204	-143.099009	481.367970	-3.092883
470	2014-12-16-09-14-09	1418722489116443	1418722497938381	34609	-141.352673	472.023260	-3.396267
471	2014-12-16-09-14-09	1418722490701480	1418722499341794	36483	-139.727938	461.444016	-3.626119
472	2014-12-16-09-14-09	1418722492365806	1418722500867029	37976	-138.258718	450.073965	-3.801039
473	2014-12-16-09-14-09	1418722493848466	1418722502731836	38573	-136.872688	438.693996	-3.944193
474	2014-12-16-09-14-09	1418722495231871	1418722505237564	38297	-135.393386	426.592723	-4.125691
475	2014-12-16-09-14-09	1418722496595242	1418722507166017	40853	-134.386116	417.554393	-4.236020
476	2014-12-16-09-14-09	1418722497978466	1418722508751587	42177	-133.583658	409.663415	-4.364848
477	2014-12-16-09-14-09	1418722499381963	1418722510396228	39960	-132.584719	401.583586	-4.526445
478	2014-12-16-09-14-09	1418722500907211	1418722512162008	38743	-131.494965	392.356362	-4.649319
479	2014-12-16-09-14-09	1418722502771935	1418722513865942	38801	-130.433301	382.741678	-4.792481
480	2014-12-16-09-14-09	1418722505297702	1418722515529171	38679	-129.373133	370.940965	-4.904203
481	2014-12-16-09-14-09	1418722507206150	1418722517552668	38650	-128.452513	359.350752	-4.966597
482	2014-12-16-09-14-09	1418722508791729	1418722519637877	38616	-127.688054	349.303251	-5.023889
483	2014-12-16-09-14-09	1418722510436401	1418722521446057	40359	-127.151510	340.368294	-5.057168
484	2014-12-16-09-14-09	1418722512202140	1418722523111838	40204	-126.513782	330.896124	-5.100122
485	2014-12-16-09-14-09	1418722513905967	1418722524696933	39283	-125.948720	321.579609	-5.110883
486	2014-12-16-09-14-09	1418722515569347	1418722526439898	38707	-125.290459	311.864598	-5.109240
487	2014-12-16-09-14-09	1418722517612713	1418722528384227	38229	-124.412797	300.995474	-5.133675
488	2014-12-16-09-14-09	1418722519677999	1418722530606936	39449	-123.327693	289.164817	-5.000258
489	2014-12-16-09-14-09	1418722521486186	1418722534911394	36922	-121.898978	274.896511	-5.039735
490	2014-12-16-09-14-09	1418722523151989	1418722548569909	34441	-120.546412	261.706776	-5.073328
491	2014-12-16-09-14-09	1418722524737076	1418722551736495	38539	-119.785866	255.055901	-4.914040
492	2014-12-16-09-14-09	1418722526479947	1418722554625380	44076	-118.734005	248.668175	-4.617914
493	2014-12-16-09-14-09	1418722528424323	1418722556849324	44505	-117.575384	243.485215	-4.356756
494	2014-12-16-09-14-09	1418722530646985	1418722558812813	39817	-116.644445	238.244141	-4.150294
495	2014-12-16-09-14-09	1418722535051578	1418722560615506	37579	-115.502814	230.443491	-3.670790
496	2014-12-16-09-14-09	1418722548609964	1418722562197878	50048	-113.448587	215.690162	-2.666755
497	2014-12-16-09-14-09	1418722551736495	1418722563762040	45894	-112.479189	205.082112	-2.174563
498	2014-12-16-09-14-09	1418722554545242	1418722565105023	35186	-112.171495	194.388566	-1.992059
499	2014-12-16-09-14-09	1418722556729320	1418722566248297	34174	-113.414637	184.898044	-1.974606
500	2014-12-16-09-14-09	1418722558672564	1418722567470301	33911	-114.923667	175.503458	-1.974717
501	2014-12-16-09-14-09	1418722560314842	1418722568712951	29254	-116.830735	165.449970	-2.032983
502	2014-12-16-09-14-09	1418722561816677	1418722569895731	29814	-118.748972	155.545054	-2.120971
503	2014-12-16-09-14-09	1418722563380648	1418722571078422	29303	-121.211701	145.065606	-2.265768
504	2014-12-16-09-14-09	1418722564904881	1418722572342220	30094	-124.018872	135.024599	-2.418195
505	2014-12-16-09-14-09	1418722566248297	1418722574007360	29237	-127.158647	123.384715	-2.618560
506	2014-12-16-09-14-09	1418722567490338	1418722642023940	25325	-133.663700	96.686383	-2.379350
507	2014-12-16-09-14-09	1418722568732970	1418722644838056	32470	-134.379943	92.945396	-2.733856
508	2014-12-16-09-14-09	1418722569915793	1418722647592232	38897	-134.929680	89.370076	-3.095295
509	2014-12-16-09-14-09	1418722571118588	1418722650968903	43069	-136.210303	85.535111	-3.569135
510	2014-12-16-09-14-09	1418722572402306	1418722653719120	43561	-138.523924	82.740182	-4.026319
511	2014-12-16-09-14-09	1418722574087609	1418722655102396	40010	-140.577093	80.843256	-4.254427
512	2014-12-16-09-14-09	1418722642023940	1418722656065249	41116	-150.840619	68.146004	-7.264131
513	2014-12-16-09-14-09	1418722644817934	1418722656787259	31435	-157.323271	64.300183	-7.732165
514	2014-12-16-09-14-09	1418722647592232	1418722657309287	29115	-165.420297	62.092890	-8.059813
515	2014-12-16-09-14-09	1418722650024885	1418722658431866	29259	-176.588190	60.841164	-8.222789
516	2014-12-16-09-14-09	1418722651772285	1418722659734936	27777	-187.243955	59.296551	-8.092382
517	2014-12-16-09-14-09	1418722653297620	1418722661017363	26924	-197.381299	57.500662	-7.793228
518	2014-12-16-09-14-09	1418722654620968	1418722662301459	27283	-207.883298	55.152507	-7.626525
519	2014-12-16-09-14-09	1418722655904868	1418722663644983	27998	-218.028409	52.634690	-7.622530
520	2014-12-16-09-14-09	1418722657188836	1418722665027288	26638	-227.811507	49.970078	-7.777288
521	2014-12-16-09-14-09	1418722658471951	1418722666408875	28465	-238.036951	47.313244	-7.929463
522	2014-12-16-09-14-09	1418722659774990	1418722667791990	30433	-248.079526	44.549819	-8.127255
523	2014-12-16-09-14-09	1418722661057547	1418722669175249	31680	-257.627999	41.729937	-8.402490
524	2014-12-16-09-14-09	1418722662341542	1418722670901412	32668	-268.025234	38.584316	-8.691612
525	2014-12-16-09-14-09	1418722663665032	1418722673589821	34933	-280.183494	34.948893	-8.906906
526	2014-12-16-09-14-09	1418722665047319	1418722676215403	38320	-289.952935	32.248024	-8.914318
527	2014-12-16-09-14-09	1418722666448900	1418722677900966	40139	-297.857823	30.018527	-8.899711
528	2014-12-16-09-14-09	1418722667832003	1418722679326567	41359	-305.125322	27.922296	-8.844525
529	2014-12-16-09-14-09	1418722669235434	1418722680689601	40755	-312.245806	25.907241	-8.774518
530	2014-12-16-09-14-09	1418722670981804	1418722682112544	39404	-320.055239	23.741342	-8.679677
531	2014-12-16-09-14-09	1418722673690000	1418722683657353	40643	-331.204940	20.627528	-8.492888
532	2014-12-16-09-14-09	1418722676275510	1418722685583128	40455	-344.500011	16.646600	-8.343458
533	2014-12-16-09-14-09	1418722677961139	1418722734897083	37373	-365.308250	10.445925	-6.674103
534	2014-12-16-09-14-09	1418722679366655	1418722737283481	42102	-370.666667	8.989224	-6.087278
535	2014-12-16-09-14-09	1418722680729705	1418722739509482	46852	-375.748954	7.546933	-5.549563
536	2014-12-16-09-14-09	1418722682172675	1418722742057522	47534	-380.802069	5.670282	-5.171586
537	2014-12-16-09-14-09	1418722683717490	1418722746149625	46677	-386.540763	1.119843	-4.918177
538	2014-12-16-09-14-09	1418722685703401	1418722759676890	45469	-381.333977	-14.802141	-4.915546
539	2014-12-16-09-14-09	1418722734736705	1418722758594699	45897	-386.088897	-23.479084	-4.633938
540	2014-12-16-09-14-09	1418722737123094	1418722757653252	42471	-388.601590	-26.305354	-4.791925
541	2014-12-16-09-14-09	1418722739309141	1418722756670660	39483	-390.429308	-29.510154	-5.041668
542	2014-12-16-09-14-09	1418722741696679	1418722755989486	38471	-390.385939	-33.065434	-5.225156
543	2014-12-16-09-14-09	1418722743783007	1418722756410259	39302	-386.236868	-36.479611	-5.347611
544	2014-12-16-09-14-09	1418722745628044	1418722757031371	38287	-380.932385	-38.566542	-5.398846
545	2014-12-16-09-14-09	1418722747753959	1418722757492753	37655	-374.432322	-39.624359	-5.400640
546	2014-12-16-09-14-09	1418722750158636	1418722758554647	41664	-363.534118	-39.252330	-5.419411
547	2014-12-16-09-14-09	1418722751841503	1418722759797204	42333	-353.090568	-38.488095	-5.451443
548	2014-12-16-09-14-09	1418722753263160	1418722760999533	40155	-343.438734	-37.700546	-5.504707
549	2014-12-16-09-14-09	1418722754625341	1418722762203858	41186	-333.242436	-36.905970	-5.524060
550	2014-12-16-09-14-09	1418722755929322	1418722763369457	42588	-323.225977	-36.220717	-5.474010
551	2014-12-16-09-14-09	1418722757272066	1418722764594126	42217	-312.769804	-35.424843	-5.483448
552	2014-12-16-09-14-09	1418722758574673	1418722765818892	42107	-302.165960	-34.568525	-5.460006
553	2014-12-16-09-14-09	1418722759817253	1418722767182695	42077	-291.346236	-33.652568	-5.406959
554	2014-12-16-09-14-09	1418722761019607	1418722768547329	42199	-281.425149	-32.965377	-5.289203
555	2014-12-16-09-14-09	1418722762223868	1418722769950730	41258	-271.531707	-32.033032	-5.234933
556	2014-12-16-09-14-09	1418722763409643	1418722771333278	39586	-262.373073	-31.012344	-5.239104
557	2014-12-16-09-14-09	1418722764614191	1418722772675416	36344	-253.418370	-29.937678	-5.228705
558	2014-12-16-09-14-09	1418722765859012	1418722774097461	33669	-243.441799	-28.909993	-5.245081
559	2014-12-16-09-14-09	1418722767222848	1418722775558998	34422	-232.267629	-28.198097	-5.245428
560	2014-12-16-09-14-09	1418722768607491	1418722777079425	33602	-220.772593	-27.558516	-5.214970
561	2014-12-16-09-14-09	1418722770010782	1418722778580493	32638	-210.689832	-27.245501	-5.249149
562	2014-12-16-09-14-09	1418722771373378	1418722779964945	33737	-201.554749	-27.349894	-5.209012
563	2014-12-16-09-14-09	1418722772735549	1418722781288957	35818	-192.773225	-27.884904	-5.160360
564	2014-12-16-09-14-09	1418722774157510	1418722782513324	36483	-183.784379	-28.693370	-5.119933
565	2014-12-16-09-14-09	1418722775598946	1418722783696996	36497	-173.305429	-29.704394	-5.031310
566	2014-12-16-09-14-09	1418722777099432	1418722784899918	35504	-162.220196	-31.522978	-5.007543
567	2014-12-16-09-14-09	1418722778620638	1418722786083285	39321	-152.013557	-33.939394	-4.873310
568	2014-12-16-09-14-09	1418722780005065	1418722787225733	41572	-142.499590	-36.747556	-4.760959
569	2014-12-16-09-14-09	1418722781309012	1418722788367739	41991	-133.552195	-39.675680	-4.743543
570	2014-12-16-09-14-09	1418722782533387	1418722789492253	41762	-124.810534	-42.938841	-4.698986
571	2014-12-16-09-14-09	1418722783696996	1418722790615961	40512	-115.538221	-47.000623	-4.697915
572	2014-12-16-09-14-09	1418722784879837	1418722791799009	40189	-106.037965	-51.310156	-4.663640
573	2014-12-16-09-14-09	1418722786063234	1418722793061143	39124	-96.333080	-55.735649	-4.665373
574	2014-12-16-09-14-09	1418722787245786	1418722794283392	37288	-86.793722	-60.131417	-4.662907
575	2014-12-16-09-14-09	1418722788407785	1418722795505970	35544	-77.931161	-64.528643	-4.600111
576	2014-12-16-09-14-09	1418722789532377	1418722796707834	34267	-69.388750	-68.910874	-4.518719
577	2014-12-16-09-14-09	1418722790656105	1418722797927925	31699	-60.849939	-73.368783	-4.419478
578	2014-12-16-09-14-09	1418722791859134	1418722799209497	28769	-52.006204	-78.074290	-4.277941
579	2014-12-16-09-14-09	1418722793101178	1418722800472604	27038	-43.033687	-83.031159	-4.077507
580	2014-12-16-09-14-09	1418722794323484	1418722801756594	26251	-34.054533	-88.383766	-3.769147
