Idx	Dataset	StartIdx	EndIdx	NumPts	X	Y	Z
290	2014-12-16-18-44-24	1418756103877878	1418756113571841	37991	289.409019	545.668162	-2.299504
291	2014-12-16-18-44-24	1418756105525038	1418756115674242	38398	278.923669	540.815368	-2.359264
292	2014-12-16-18-44-24	1418756107012122	1418756119324346	48027	266.387642	538.872664	-2.268727
293	2014-12-16-18-44-24	1418756108536252	1418756121711211	55995	258.266795	540.602797	-2.119891
294	2014-12-16-18-44-24	1418756110122695	1418756123156693	55745	251.939370	542.941068	-2.033697
295	2014-12-16-18-44-24	1418756111806665	1418756124099626	53172	246.566940	545.633971	-2.007677
296	2014-12-16-18-44-24	1418756113631969	1418756124781789	48392	241.757230	549.246836	-1.952020
297	2014-12-16-18-44-24	1418756115674242	1418756125564158	45119	236.732991	555.259035	-1.902374
298	2014-12-16-18-44-24	1418756117778226	1418756126907948	45343	230.891075	564.520388	-1.834243
299	2014-12-16-18-44-24	1418756119525046	1418756128390869	43307	224.900439	573.612647	-1.763190
300	2014-12-16-18-44-24	1418756121069478	1418756129856397	40821	218.899391	581.703360	-1.694817
301	2014-12-16-18-44-24	1418756122534113	1418756131219884	37929	212.646229	589.250746	-1.545725
302	2014-12-16-18-44-24	1418756123999338	1418756132524264	36266	206.124294	596.295189	-1.417202
303	2014-12-16-18-44-24	1418756125463890	1418756133788245	35364	198.954821	603.004041	-1.232952
304	2014-12-16-18-44-24	1418756126948067	1418756135071681	34782	190.980728	609.738326	-1.063013
305	2014-12-16-18-44-24	1418756128410941	1418756136395401	34106	182.753378	616.344239	-0.943625
306	2014-12-16-18-44-24	1418756129816343	1418756137760018	34292	174.659069	622.828252	-0.860170
307	2014-12-16-18-44-24	1418756131159672	1418756139142446	35335	167.053920	629.228240	-0.897051
308	2014-12-16-18-44-24	1418756132464047	1418756140586314	36948	159.596176	636.050598	-0.827211
309	2014-12-16-18-44-24	1418756133768207	1418756142109053	39903	152.686031	643.674993	-0.803052
310	2014-12-16-18-44-24	1418756135091732	1418756143670801	41395	146.693775	651.937264	-0.895775
311	2014-12-16-18-44-24	1418756136435519	1418756145414798	40859	141.330736	661.336008	-1.004287
312	2014-12-16-18-44-24	1418756137800109	1418756148120495	38576	136.210544	672.224516	-1.137613
313	2014-12-16-18-44-24	1418756139182495	1418756152473706	46031	133.312744	684.106493	-1.187695
314	2014-12-16-18-44-24	1418756140586314	1418756155503463	55333	135.387428	692.646420	-1.275611
315	2014-12-16-18-44-24	1418756142008928	1418756157109527	59441	138.173911	698.333339	-1.352095
316	2014-12-16-18-44-24	1418756143490416	1418756158232770	58033	141.143648	702.717217	-1.391177
317	2014-12-16-18-44-24	1418756145234422	1418756158955035	55057	144.319840	706.590634	-1.397061
318	2014-12-16-18-44-24	1418756147860183	1418756159376417	52362	149.208040	710.485067	-1.382171
319	2014-12-16-18-44-24	1418756151570219	1418756160339790	52399	161.063282	716.098476	-1.489193
320	2014-12-16-18-44-24	1418756153337300	1418756161704189	53833	170.917714	720.074893	-1.537749
321	2014-12-16-18-44-24	1418756154821274	1418756163126268	53989	180.566567	723.792164	-1.620046
322	2014-12-16-18-44-24	1418756156206773	1418756164528079	53386	190.010593	727.408242	-1.659502
323	2014-12-16-18-44-24	1418756157590901	1418756165990733	53312	199.757801	730.983711	-1.662634
324	2014-12-16-18-44-24	1418756158975094	1418756167534016	53443	209.463135	734.460377	-1.698644
325	2014-12-16-18-44-24	1418756160359862	1418756170224440	50906	221.300870	739.359516	-1.749361
326	2014-12-16-18-44-24	1418756161764295	1418756191985019	65280	228.673975	756.158463	-2.005592
327	2014-12-16-18-44-24	1418756163166342	1418756192807981	62184	229.399187	759.614954	-2.013677
328	2014-12-16-18-44-24	1418756164588168	1418756193149617	54955	230.132123	762.294419	-2.045353
329	2014-12-16-18-44-24	1418756166050792	1418756193169704	49455	230.737945	764.533599	-2.081518
330	2014-12-16-18-44-24	1418756167614245	1418756193008953	44894	230.871900	766.577277	-2.115993
331	2014-12-16-18-44-24	1418756170645796	1418756192968756	44710	228.130905	770.851933	-2.137420
332	2014-12-16-18-44-24	1418756185841841	1418756193993345	49423	216.007760	781.980283	-1.832841
333	2014-12-16-18-44-24	1418756187448541	1418756195316219	50848	207.923318	789.215367	-1.793633
334	2014-12-16-18-44-24	1418756188794597	1418756196638284	53764	200.764177	795.784902	-1.738173
335	2014-12-16-18-44-24	1418756190100155	1418756197981871	52788	193.697811	802.596458	-1.729887
336	2014-12-16-18-44-24	1418756191403467	1418756199306177	50959	186.954266	809.674695	-1.792021
337	2014-12-16-18-44-24	1418756192707491	1418756200630505	47439	180.051969	817.255468	-1.820170
338	2014-12-16-18-44-24	1418756194033478	1418756201972458	46107	173.303403	824.878662	-1.921142
339	2014-12-16-18-44-24	1418756195356254	1418756203315012	42331	166.581294	832.680654	-2.026049
340	2014-12-16-18-44-24	1418756196678311	1418756204638435	40741	160.149019	840.292611	-2.132404
341	2014-12-16-18-44-24	1418756198022008	1418756205984082	41846	153.665047	848.592877	-2.132412
342	2014-12-16-18-44-24	1418756199346304	1418756207308485	45049	147.451028	856.458486	-2.085077
343	2014-12-16-18-44-24	1418756200690665	1418756208631689	43937	141.134299	864.682816	-2.064240
344	2014-12-16-18-44-24	1418756202032549	1418756209955510	47513	135.205209	873.091117	-1.975084
345	2014-12-16-18-44-24	1418756203375146	1418756211257844	49342	129.639925	881.268517	-1.927808
346	2014-12-16-18-44-24	1418756204698699	1418756212519812	50233	124.767734	889.085873	-1.880497
347	2014-12-16-18-44-24	1418756206024240	1418756213801837	48572	119.573668	897.685433	-1.870536
348	2014-12-16-18-44-24	1418756207348600	1418756215162578	46288	114.674157	906.358301	-1.888954
349	2014-12-16-18-44-24	1418756208671811	1418756216703859	43878	109.804388	916.227930	-1.884818
350	2014-12-16-18-44-24	1418756209975557	1418756218663749	43582	104.831687	927.340706	-1.852248
351	2014-12-16-18-44-24	1418756211277873	1418756222764572	44358	99.135410	941.395984	-1.669399
352	2014-12-16-18-44-24	1418756212559913	1418756273432306	46854	94.475277	953.084192	-1.611648
353	2014-12-16-18-44-24	1418756213841864	1418756276020677	49570	92.107462	958.111151	-1.504251
354	2014-12-16-18-44-24	1418756215202600	1418756342801243	54112	85.963468	964.984077	-1.221472
355	2014-12-16-18-44-24	1418756216743885	1418756344750662	50231	82.829373	968.043689	-1.096457
356	2014-12-16-18-44-24	1418756218743694	1418756346235324	42235	79.570708	971.269390	-1.023395
357	2014-12-16-18-44-24	1418756222984457	1418756347801654	38121	74.526735	976.138641	-0.941760
358	2014-12-16-18-44-24	1418756273452420	1418756349385906	40717	64.632060	984.971809	-0.586751
359	2014-12-16-18-44-24	1418756275740105	1418756351149951	44082	59.730476	990.986553	-0.485448
360	2014-12-16-18-44-24	1418756341254232	1418756352331867	42579	52.167531	1001.537835	-0.406686
361	2014-12-16-18-44-24	1418756343685601	1418756353314168	43451	48.625698	1010.264413	-0.357401
362	2014-12-16-18-44-24	1418756345433019	1418756354397801	48136	46.727794	1019.200647	-0.390721
363	2014-12-16-18-44-24	1418756346978672	1418756355422748	49721	45.463707	1027.480782	-0.371476
364	2014-12-16-18-44-24	1418756348443472	1418756356387203	47214	44.167563	1035.454456	-0.390828
365	2014-12-16-18-44-24	1418756349927357	1418756357332513	42195	42.617160	1044.700868	-0.484658
366	2014-12-16-18-44-24	1418756351470482	1418756358357599	41686	41.069636	1055.194199	-0.616388
367	2014-12-16-18-44-24	1418756353073441	1418756359523554	39751	39.198763	1067.581710	-0.773152
368	2014-12-16-18-44-24	1418756354417883	1418756361252987	37753	36.404739	1081.544452	-0.835603
369	2014-12-16-18-44-24	1418756355462913	1418756365628032	49814	25.451990	1094.237078	-1.306478
370	2014-12-16-18-44-24	1418756356427439	1418756367494582	49204	18.338379	1097.297143	-1.542156
371	2014-12-16-18-44-24	1418756357392828	1418756368417542	47104	13.201419	1098.927249	-1.680305
372	2014-12-16-18-44-24	1418756358417860	1418756368918411	45134	8.916144	1099.995255	-1.815517
373	2014-12-16-18-44-24	1418756359604187	1418756369138930	44184	4.774199	1100.479760	-1.969889
374	2014-12-16-18-44-24	1418756361273080	1418756369560226	44993	-1.994861	1099.362147	-2.261231
375	2014-12-16-18-44-24	1418756363079426	1418756370643017	44269	-11.612818	1096.062333	-2.474524
376	2014-12-16-18-44-24	1418756364504339	1418756371885570	44644	-21.782506	1092.305447	-2.651563
377	2014-12-16-18-44-24	1418756365788770	1418756373168130	43342	-31.689731	1088.539519	-2.738451
378	2014-12-16-18-44-24	1418756367012777	1418756374451768	44876	-41.066856	1084.843811	-2.769098
379	2014-12-16-18-44-24	1418756368237202	1418756375756574	44572	-50.845482	1081.084970	-2.819776
380	2014-12-16-18-44-24	1418756369459881	1418756377062176	44872	-60.551554	1077.363915	-2.862554
381	2014-12-16-18-44-24	1418756370703153	1418756378426269	45891	-69.890224	1073.888112	-2.863140
382	2014-12-16-18-44-24	1418756371965829	1418756379970956	46995	-79.804562	1070.042900	-2.822738
383	2014-12-16-18-44-24	1418756373228226	1418756381977871	45097	-90.421507	1066.081846	-2.857398
384	2014-12-16-18-44-24	1418756374511935	1418756405147903	46725	-108.128204	1058.586585	-2.587166
385	2014-12-16-18-44-24	1418756375796740	1418756427596507	47911	-116.595559	1053.918338	-2.534979
386	2014-12-16-18-44-24	1418756377102373	1418756432417908	55019	-121.121619	1049.000951	-2.371073
387	2014-12-16-18-44-24	1418756378466399	1418756435625516	56345	-123.329766	1043.989144	-2.223348
388	2014-12-16-18-44-24	1418756379991031	1418756437729991	53059	-125.144475	1040.701474	-2.224728
389	2014-12-16-18-44-24	1418756382038103	1418756440275161	59379	-127.468238	1035.687303	-2.153763
390	2014-12-16-18-44-24	1418756405228260	1418756442618867	58499	-132.381086	1024.735195	-2.063863
391	2014-12-16-18-44-24	1418756427536287	1418756444844541	54964	-137.219382	1012.785766	-1.910728
392	2014-12-16-18-44-24	1418756430308228	1418756446770972	44389	-141.634000	1006.007461	-1.910331
393	2014-12-16-18-44-24	1418756432136776	1418756447792382	35303	-145.327413	1002.100027	-1.945175
394	2014-12-16-18-44-24	1418756434543511	1418756448533287	32530	-150.516621	998.392150	-2.041273
395	2014-12-16-18-44-24	1418756437288833	1418756450535923	33747	-159.056730	993.945473	-1.950217
396	2014-12-16-18-44-24	1418756440054691	1418756452823322	33733	-169.059462	988.808594	-1.838765
397	2014-12-16-18-44-24	1418756442358599	1418756455229338	33796	-178.806621	983.210393	-1.780993
398	2014-12-16-18-44-24	1418756444403368	1418756457413938	35369	-187.228965	978.052411	-1.738222
399	2014-12-16-18-44-24	1418756446309131	1418756459458823	38194	-194.724868	973.260991	-1.686415
400	2014-12-16-18-44-24	1418756448333104	1418756461402153	37046	-202.034266	968.417565	-1.689198
401	2014-12-16-18-44-24	1418756450576048	1418756463227291	35713	-209.830312	962.760292	-1.721519
402	2014-12-16-18-44-24	1418756452823322	1418756465050560	34101	-217.830486	956.937669	-1.763951
403	2014-12-16-18-44-24	1418756455229338	1418756466895099	33934	-226.509604	950.653122	-1.772519
404	2014-12-16-18-44-24	1418756457413938	1418756468739532	33330	-235.070348	944.341962	-1.793762
405	2014-12-16-18-44-24	1418756459458823	1418756470586147	32598	-243.512913	938.090862	-1.799350
406	2014-12-16-18-44-24	1418756461402153	1418756472529892	32435	-251.687827	931.956166	-1.758425
407	2014-12-16-18-44-24	1418756463267369	1418756474473079	31683	-259.860377	925.791250	-1.729114
408	2014-12-16-18-44-24	1418756465090575	1418756476335774	31326	-267.733899	919.887074	-1.688820
409	2014-12-16-18-44-24	1418756466935177	1418756478159466	30739	-275.586775	914.069331	-1.655275
410	2014-12-16-18-44-24	1418756468779613	1418756479982558	30663	-283.474159	908.225878	-1.607434
411	2014-12-16-18-44-24	1418756470626163	1418756481824842	30806	-291.394118	902.345252	-1.547202
412	2014-12-16-18-44-24	1418756472589998	1418756483647760	30640	-299.513347	896.305258	-1.502715
413	2014-12-16-18-44-24	1418756474533234	1418756485450879	31053	-307.622522	890.282051	-1.467260
414	2014-12-16-18-44-24	1418756476395855	1418756487252984	31037	-315.588470	884.341169	-1.437759
415	2014-12-16-18-44-24	1418756478219557	1418756489055360	30525	-323.238203	878.582655	-1.436869
416	2014-12-16-18-44-24	1418756480042613	1418756490819774	29865	-331.188737	872.653604	-1.437330
417	2014-12-16-18-44-24	1418756481884966	1418756492605132	29211	-339.571667	866.361688	-1.457588
418	2014-12-16-18-44-24	1418756483707874	1418756494650784	28905	-348.695758	859.548946	-1.437326
419	2014-12-16-18-44-24	1418756485510927	1418756498039391	28502	-359.937494	851.397669	-1.338735
420	2014-12-16-18-44-24	1418756487313056	1418756506615294	38591	-370.693734	839.943182	-1.372933
421	2014-12-16-18-44-24	1418756489115416	1418756511303797	50436	-371.770799	831.509065	-1.619877
422	2014-12-16-18-44-24	1418756490899982	1418756513289785	51367	-371.746277	826.620680	-1.754654
423	2014-12-16-18-44-24	1418756492665345	1418756514311737	49308	-371.758620	823.212899	-1.850070
424	2014-12-16-18-44-24	1418756494730956	1418756514892439	45691	-371.279694	819.794630	-1.951308
425	2014-12-16-18-44-24	1418756498199612	1418756515112660	40787	-369.516145	814.961615	-2.163675
426	2014-12-16-18-44-24	1418756504109541	1418756516156567	41710	-361.690908	804.687714	-2.696883
427	2014-12-16-18-44-24	1418756506955858	1418756517760912	42558	-354.277678	795.921909	-2.960400
428	2014-12-16-18-44-24	1418756509018321	1418756519365863	42329	-347.204361	787.704242	-3.114754
429	2014-12-16-18-44-24	1418756510962743	1418756520948041	42251	-340.223657	779.656358	-3.176122
430	2014-12-16-18-44-24	1418756512848829	1418756522450054	38818	-334.196850	772.530787	-3.347640
431	2014-12-16-18-44-24	1418756514572113	1418756523950433	38908	-328.058081	765.024454	-3.338681
432	2014-12-16-18-44-24	1418756516196876	1418756525470846	39181	-321.408706	756.693941	-3.358759
433	2014-12-16-18-44-24	1418756517800998	1418756527051844	39207	-314.566257	748.160663	-3.366763
434	2014-12-16-18-44-24	1418756519405933	1418756528654006	38228	-307.712691	739.637234	-3.410202
435	2014-12-16-18-44-24	1418756520988075	1418756530216303	39656	-300.900396	731.295335	-3.436612
436	2014-12-16-18-44-24	1418756522510113	1418756531739320	42508	-295.622039	724.808822	-3.304318
437	2014-12-16-18-44-24	1418756524010490	1418756533223267	42389	-289.453824	717.900249	-3.270907
438	2014-12-16-18-44-24	1418756525530807	1418756534706674	40170	-282.775929	711.127157	-3.246384
439	2014-12-16-18-44-24	1418756527111880	1418756536210394	40560	-275.703090	703.476134	-3.234541
440	2014-12-16-18-44-24	1418756528714156	1418756537714535	40739	-268.279896	695.642987	-3.151807
441	2014-12-16-18-44-24	1418756530256395	1418756539256764	39869	-260.772594	687.925666	-3.083803
442	2014-12-16-18-44-24	1418756531779428	1418756540779021	40956	-253.572874	680.692714	-3.042634
443	2014-12-16-18-44-24	1418756533263341	1418756542240588	40930	-246.772081	673.464168	-2.928868
444	2014-12-16-18-44-24	1418756534746764	1418756543642371	42094	-240.725767	666.604830	-2.897502
445	2014-12-16-18-44-24	1418756536250479	1418756545104798	40790	-233.521866	659.647623	-2.843838
446	2014-12-16-18-44-24	1418756537754627	1418756546667050	38327	-225.959845	652.273318	-2.805040
447	2014-12-16-18-44-24	1418756539316818	1418756548390215	38370	-218.087809	644.109171	-2.656087
448	2014-12-16-18-44-24	1418756540839078	1418756550154845	40336	-210.690370	636.300604	-2.518660
449	2014-12-16-18-44-24	1418756542300591	1418756551817826	41868	-203.958259	628.989571	-2.432427
450	2014-12-16-18-44-24	1418756543702428	1418756553399940	45053	-197.943377	622.140834	-2.285675
451	2014-12-16-18-44-24	1418756545164867	1418756554942109	46149	-192.006932	614.911769	-2.162775
452	2014-12-16-18-44-24	1418756546727135	1418756556463564	44400	-186.331703	607.448700	-2.126215
453	2014-12-16-18-44-24	1418756548450376	1418756558024146	41996	-180.427639	599.346007	-2.196830
454	2014-12-16-18-44-24	1418756550194893	1418756559626682	40354	-174.632282	590.371982	-2.234032
455	2014-12-16-18-44-24	1418756551837835	1418756567834037	33663	-166.262247	574.548808	-2.353772
456	2014-12-16-18-44-24	1418756553419995	1418756571242895	34841	-162.245867	566.094205	-2.407141
457	2014-12-16-18-44-24	1418756554982145	1418756573066877	35973	-159.751186	560.143939	-2.419335
458	2014-12-16-18-44-24	1418756556503606	1418756574690388	40392	-157.743545	554.275542	-2.406878
459	2014-12-16-18-44-24	1418756558044171	1418756576352956	40986	-156.211411	548.121976	-2.393691
460	2014-12-16-18-44-24	1418756559646714	1418756578218172	40163	-154.847637	541.225072	-2.440385
461	2014-12-16-18-44-24	1418756567813986	1418756581104975	43892	-152.059467	525.665055	-2.550863
462	2014-12-16-18-44-24	1418756571182779	1418756583291723	40221	-149.662061	512.182103	-2.710720
463	2014-12-16-18-44-24	1418756573006783	1418756584957284	40689	-148.303830	504.041513	-2.875391
464	2014-12-16-18-44-24	1418756574650347	1418756586441329	40063	-147.012767	496.525959	-3.018512
465	2014-12-16-18-44-24	1418756576312838	1418756587883919	36731	-145.491096	488.628275	-3.146904
466	2014-12-16-18-44-24	1418756578218172	1418756589285102	34859	-143.757734	480.634351	-3.279027
467	2014-12-16-18-44-24	1418756581144978	1418756590768214	34537	-141.367653	468.224189	-3.365181
468	2014-12-16-18-44-24	1418756583311787	1418756592310420	37073	-139.463432	456.016534	-3.383509
469	2014-12-16-18-44-24	1418756584977341	1418756593793558	38278	-138.184395	445.292932	-3.322771
470	2014-12-16-18-44-24	1418756586461360	1418756595416205	38914	-137.023656	434.982235	-3.319755
471	2014-12-16-18-44-24	1418756587903937	1418756597037961	40057	-135.945701	424.734342	-3.328628
472	2014-12-16-18-44-24	1418756589325155	1418756598560191	42365	-135.190812	415.664019	-3.313364
473	2014-12-16-18-44-24	1418756590808256	1418756600001114	41280	-134.354900	406.325770	-3.375995
474	2014-12-16-18-44-24	1418756592350485	1418756601424107	39324	-133.383047	396.899256	-3.447817
475	2014-12-16-18-44-24	1418756593853735	1418756602826792	38677	-132.411592	386.805674	-3.547451
476	2014-12-16-18-44-24	1418756595476259	1418756604268527	38680	-131.522181	376.422054	-3.630949
477	2014-12-16-18-44-24	1418756597097967	1418756605810524	37486	-130.711736	365.376039	-3.708092
478	2014-12-16-18-44-24	1418756598600215	1418756607492600	38007	-129.935431	354.529886	-3.774894
479	2014-12-16-18-44-24	1418756600041126	1418756609075416	37728	-129.186522	344.639714	-3.849633
480	2014-12-16-18-44-24	1418756601464260	1418756610557241	39269	-128.707370	335.535563	-3.879645
481	2014-12-16-18-44-24	1418756602866827	1418756611998937	39318	-128.046754	326.014050	-3.903789
482	2014-12-16-18-44-24	1418756604308602	1418756613400825	39077	-127.394042	316.449402	-3.904363
483	2014-12-16-18-44-24	1418756605850556	1418756614841369	38389	-126.636544	306.397195	-3.905563
484	2014-12-16-18-44-24	1418756607532663	1418756616401790	37214	-125.818410	295.678687	-3.899709
485	2014-12-16-18-44-24	1418756609095441	1418756618261987	38467	-124.883869	284.509714	-3.768400
486	2014-12-16-18-44-24	1418756610577268	1418756620065727	37650	-123.938698	274.247963	-3.741923
487	2014-12-16-18-44-24	1418756612018951	1418756621909443	37325	-122.933710	264.220466	-3.710162
488	2014-12-16-18-44-24	1418756613440827	1418756662490176	37620	-120.986927	249.361508	-3.470565
489	2014-12-16-18-44-24	1418756614861383	1418756667228328	40372	-118.915152	238.461593	-3.165840
490	2014-12-16-18-44-24	1418756616421775	1418756669255824	42133	-117.398544	232.611082	-3.035192
491	2014-12-16-18-44-24	1418756618302012	1418756671121295	42112	-116.065425	226.064392	-2.931655
492	2014-12-16-18-44-24	1418756620105876	1418756673027433	52596	-115.162883	219.295946	-2.824994
493	2014-12-16-18-44-24	1418756621969567	1418756674775383	51817	-114.570971	212.673819	-2.807604
494	2014-12-16-18-44-24	1418756662490176	1418756676519773	46687	-113.477299	202.662354	-2.833308
495	2014-12-16-18-44-24	1418756667168015	1418756677903234	36040	-112.887200	188.459308	-3.097261
496	2014-12-16-18-44-24	1418756669195611	1418756679246203	36162	-114.183190	179.206710	-3.312189
497	2014-12-16-18-44-24	1418756670940786	1418756680751045	33529	-115.779023	169.926691	-3.550320
498	2014-12-16-18-44-24	1418756672626176	1418756682175221	30797	-117.525210	160.138691	-3.816513
499	2014-12-16-18-44-24	1418756674293564	1418756683538957	31038	-119.403491	150.266767	-4.019642
500	2014-12-16-18-44-24	1418756675998375	1418756684825916	30193	-121.786038	140.431146	-4.263696
501	2014-12-16-18-44-24	1418756677662474	1418756686132717	30530	-124.323820	131.121291	-4.496352
502	2014-12-16-18-44-24	1418756679226152	1418756687477912	29733	-127.019264	121.025302	-4.768633
503	2014-12-16-18-44-24	1418756680730980	1418756688964548	31930	-129.591161	110.182560	-5.080156
504	2014-12-16-18-44-24	1418756682155170	1418756690770490	34053	-131.866234	98.784537	-5.409501
505	2014-12-16-18-44-24	1418756683538957	1418756692935561	33200	-134.246157	87.961372	-5.685639
506	2014-12-16-18-44-24	1418756684866086	1418756696139196	37691	-139.714453	77.831214	-6.029112
507	2014-12-16-18-44-24	1418756686192980	1418756698244452	42312	-145.796940	71.987706	-6.207731
508	2014-12-16-18-44-24	1418756687538155	1418756699569522	40770	-151.300259	67.903712	-6.284477
509	2014-12-16-18-44-24	1418756689044866	1418756700512068	34696	-156.809029	64.626584	-6.361439
510	2014-12-16-18-44-24	1418756690870736	1418756701193797	30442	-163.409396	62.116008	-6.400749
511	2014-12-16-18-44-24	1418756692935561	1418756702075846	31128	-172.032716	60.684445	-6.426343
512	2014-12-16-18-44-24	1418756694756979	1418756703419556	30553	-182.135792	59.401777	-6.365854
513	2014-12-16-18-44-24	1418756696359282	1418756704783317	29070	-192.117174	57.843320	-6.124315
514	2014-12-16-18-44-24	1418756697862819	1418756706147234	29349	-202.287672	55.904079	-5.895883
515	2014-12-16-18-44-24	1418756699308643	1418756707430720	30469	-212.622285	53.570821	-5.748565
516	2014-12-16-18-44-24	1418756700712503	1418756708693271	29720	-221.996258	51.207404	-5.776616
517	2014-12-16-18-44-24	1418756702095906	1418756709897280	29268	-231.555722	48.612002	-5.852739
518	2014-12-16-18-44-24	1418756703459682	1418756711040149	30495	-241.474722	46.041892	-5.932812
519	2014-12-16-18-44-24	1418756704843533	1418756712161998	32179	-251.534929	43.162084	-6.133393
520	2014-12-16-18-44-24	1418756706187395	1418756713285173	31354	-261.360978	40.193770	-6.385754
521	2014-12-16-18-44-24	1418756707470844	1418756714427256	32579	-271.577490	37.105927	-6.609085
522	2014-12-16-18-44-24	1418756708733369	1418756715588876	34778	-280.768111	34.534139	-6.687127
523	2014-12-16-18-44-24	1418756709937413	1418756716810707	37624	-290.771320	31.763089	-6.650316
524	2014-12-16-18-44-24	1418756711080202	1418756718113711	36861	-301.342921	28.611439	-6.628460
525	2014-12-16-18-44-24	1418756712202101	1418756719495272	36181	-311.655560	25.573329	-6.611741
526	2014-12-16-18-44-24	1418756713325265	1418756720997559	36968	-321.472211	22.596305	-6.556180
527	2014-12-16-18-44-24	1418756714467352	1418756722943246	37075	-332.120787	19.198646	-6.564595
528	2014-12-16-18-44-24	1418756715648963	1418756725829113	34936	-343.733167	15.388205	-6.567208
529	2014-12-16-18-44-24	1418756716870864	1418756746759117	31819	-358.389233	10.412787	-6.763593
530	2014-12-16-18-44-24	1418756718173863	1418756748948434	35882	-363.985365	8.570991	-6.793452
531	2014-12-16-18-44-24	1418756719555334	1418756750773330	40281	-369.176816	6.891968	-6.789765
532	2014-12-16-18-44-24	1418756721097719	1418756752777516	40583	-374.734238	5.073337	-6.778097
533	2014-12-16-18-44-24	1418756723043440	1418756755541869	40805	-381.511566	2.161358	-6.752195
534	2014-12-16-18-44-24	1418756725969388	1418756759829348	42403	-389.332719	-5.020132	-6.717950
535	2014-12-16-18-44-24	1418756746859598	1418756771810941	50941	-384.045506	-25.893182	-6.417868
536	2014-12-16-18-44-24	1418756748988543	1418756770868970	47887	-386.780305	-28.297538	-6.387868
537	2014-12-16-18-44-24	1418756750813467	1418756769866691	44318	-389.084777	-30.575976	-6.384952
538	2014-12-16-18-44-24	1418756752817539	1418756768865137	40921	-390.485073	-33.471580	-6.382794
539	2014-12-16-18-44-24	1418756755141278	1418756768544829	41505	-388.568706	-37.070652	-6.369823
540	2014-12-16-18-44-24	1418756757083604	1418756769165476	41198	-383.607906	-39.601776	-6.343870
541	2014-12-16-18-44-24	1418756759007591	1418756769666395	40531	-377.851758	-41.029781	-6.310775
542	2014-12-16-18-44-24	1418756761131608	1418756770367596	41797	-369.748390	-41.040464	-6.288826
543	2014-12-16-18-44-24	1418756763153729	1418756771670592	43943	-359.123569	-40.309389	-6.250187
544	2014-12-16-18-44-24	1418756764798177	1418756772994023	44136	-348.861638	-39.601419	-6.264730
545	2014-12-16-18-44-24	1418756766300646	1418756774318184	43022	-338.408403	-38.753105	-6.299024
546	2014-12-16-18-44-24	1418756767703012	1418756775701182	43609	-327.803094	-37.924251	-6.325335
547	2014-12-16-18-44-24	1418756769065367	1418756777164642	43147	-317.166060	-37.083226	-6.340229
548	2014-12-16-18-44-24	1418756770407694	1418756778684159	42633	-306.577859	-36.374470	-6.339479
549	2014-12-16-18-44-24	1418756771730735	1418756780202944	41733	-296.279398	-35.692501	-6.320581
550	2014-12-16-18-44-24	1418756773034144	1418756781682615	43432	-286.786102	-35.135072	-6.247457
551	2014-12-16-18-44-24	1418756774358299	1418756783142016	43502	-277.369935	-34.618435	-6.183012
552	2014-12-16-18-44-24	1418756775741278	1418756784601563	41564	-268.447218	-33.814198	-6.170481
553	2014-12-16-18-44-24	1418756777204629	1418756786020972	40323	-259.077230	-33.039563	-6.185273
554	2014-12-16-18-44-24	1418756778724135	1418756787419466	36058	-249.347914	-31.961993	-6.187877
555	2014-12-16-18-44-24	1418756780222929	1418756788798630	35906	-238.777095	-31.133362	-6.189849
556	2014-12-16-18-44-24	1418756781702612	1418756790136438	35681	-227.925968	-30.349110	-6.161573
557	2014-12-16-18-44-24	1418756783181978	1418756791474599	33726	-217.271099	-29.595218	-6.187565
558	2014-12-16-18-44-24	1418756784641535	1418756792792405	32320	-207.880667	-29.392771	-6.209453
559	2014-12-16-18-44-24	1418756786060883	1418756794071966	33810	-198.113117	-29.454386	-6.171415
560	2014-12-16-18-44-24	1418756787459460	1418756795371006	35772	-188.467590	-30.081004	-6.153260
561	2014-12-16-18-44-24	1418756788838579	1418756796668619	35290	-177.702089	-30.763830	-6.109161
562	2014-12-16-18-44-24	1418756790176351	1418756797947029	35931	-166.608415	-32.129164	-6.082648
563	2014-12-16-18-44-24	1418756791494571	1418756799147224	37189	-156.600490	-34.127956	-6.024657
564	2014-12-16-18-44-24	1418756792812409	1418756800346398	42180	-147.362969	-36.664368	-5.873600
565	2014-12-16-18-44-24	1418756794112101	1418756801545009	42941	-138.437302	-39.371510	-5.812440
566	2014-12-16-18-44-24	1418756795390995	1418756802743418	43229	-129.738313	-42.430858	-5.767228
567	2014-12-16-18-44-24	1418756796648676	1418756803942389	42339	-120.628342	-46.232232	-5.702516
568	2014-12-16-18-44-24	1418756797887015	1418756805200904	41348	-111.007697	-50.515780	-5.616389
569	2014-12-16-18-44-24	1418756799107262	1418756806479908	41337	-101.587856	-54.804430	-5.535953
570	2014-12-16-18-44-24	1418756800326421	1418756807780105	39385	-91.978536	-59.181788	-5.469241
571	2014-12-16-18-44-24	1418756801545009	1418756809080243	38583	-83.332814	-63.537660	-5.408233
572	2014-12-16-18-44-24	1418756802763394	1418756810418268	36503	-74.787014	-68.018814	-5.312748
573	2014-12-16-18-44-24	1418756803982336	1418756811755645	34766	-65.914509	-72.699652	-5.207446
574	2014-12-16-18-44-24	1418756805220862	1418756813094251	32016	-57.110018	-77.509679	-5.134680
